K_mean,Linf_H,yef,bet1,bet2,ppt,osp,ple1,ple2,stn1,stn2,stn3,stn4,stn5,,,
0.342158413,78.01213948,0.119038136,1.108480384,0.409867254,-0.349108888,0.193178073,-0.062283581,-0.092934061,0.119625786,-0.306158757,0.329326458,-0.035452793,0.11846885,,,
0.118932921,54.89790957,0.124668015,1.180173599,0.385800166,-0.317135847,0.186247666,-0.052056248,-0.090445984,0.103624019,-0.313689261,0.585373932,-0.106916125,0.098895494,,,
0.338505332,69.18910663,0.124499455,1.118946082,0.356634011,-0.290266754,0.204259799,-0.050940069,-0.100322969,0.105377589,-0.364721763,0.542358333,-0.079693344,0.11360135,,,
0.191964792,81.86670522,0.127471471,1.016243257,0.321523407,-0.339056707,0.202490082,-0.059694003,-0.119599464,0.075877306,-0.398864948,0.297802192,-0.076621946,0.085169071,,,
0.312158318,75.79017086,0.125881283,1.252114816,0.347654744,-0.380995147,0.206599257,-0.067508864,-0.108474476,0.057237491,-0.467608486,0.368926004,-0.060598473,0.104324703,,,
0.627347044,42.02737197,0.133255867,1.112632342,0.372293965,-0.34911198,0.194790295,-0.05734561,-0.097576013,0.075045926,-0.381163392,0.419916928,-0.079952518,0.104424083,,,
0.131755548,66.38842573,0.149013966,1.200731327,0.403905445,-0.288946632,0.194974943,-0.056582631,-0.099845163,0.089324846,-0.405168163,0.431728526,-0.014134723,0.082806307,,,
0.260928241,75.28983976,0.160586517,1.025743392,0.414329176,-0.300645574,0.196200191,-0.075583466,-0.098502424,0.090973163,-0.380009901,0.393877823,-0.040056507,0.102853249,,,
0.334376038,46.88302741,0.1638603,1.280344332,0.394091704,-0.297617951,0.208272993,-0.060086503,-0.11132646,0.100292359,-0.301988507,0.466610556,-0.043257684,0.091102918,,,
0.244071321,40.13995855,0.164343072,1.112288841,0.404296408,-0.308048303,0.202608932,-0.066161167,-0.100760783,0.098511697,-0.37598239,0.401669879,-0.070199029,0.082044497,,,
0.308130197,77.30513784,0.142639174,1.360550587,0.368120395,-0.289458652,0.20243881,-0.061833737,-0.140153742,0.101590118,-0.417721439,0.435572801,-0.096539522,0.060837303,,,
0.127621943,42.0546362,0.143836367,1.200581103,0.366652173,-0.222584024,0.207911384,-0.054803472,-0.11984328,0.098439423,-0.352376916,0.404134781,-0.118179656,0.050179886,,,
0.064209562,47.3534597,0.145068777,1.004905987,0.321389547,-0.229897325,0.201851597,-0.066774864,-0.118910968,0.070266686,-0.458865273,0.526549253,-0.033547791,0.013376378,,,
0.140428368,65.72822302,0.145971268,1.017892175,0.361649712,-0.228680806,0.20333991,-0.061329038,-0.091655626,0.090945335,-0.412682879,0.421125544,-0.02283135,0.054119499,,,
0.176776254,103.5514023,0.128258763,1.190534088,0.356091107,-0.255599845,0.195783649,-0.063762775,-0.140497509,0.11478987,-0.351969228,0.562340486,-0.060534895,0.076020326,,,
0.044800907,67.90822124,0.121462043,1.027824868,0.361727953,-0.219905856,0.184446094,-0.077472194,-0.154576909,0.108795651,-0.352593698,0.20167388,-0.085597543,0.057419563,,,
0.234347951,45.86763265,0.114143129,0.777171682,0.348233288,-0.230613006,0.183729016,-0.062245376,-0.127934598,0.111072186,-0.351437621,0.64686803,-0.118355635,0.08051656,,,
0.340215648,48.71147283,0.129499622,1.039271045,0.352295869,-0.20552455,0.183437134,-0.06956956,-0.127394699,0.102179776,-0.399764749,0.276225507,-0.075320356,0.056452628,,,
0.399695704,58.6021741,0.127126942,0.923219085,0.371690156,-0.260098265,0.187339084,-0.069500654,-0.118580914,0.110942331,-0.362956708,0.555490941,-0.05046186,0.040901409,,,
0.019542775,61.89225418,0.116620348,1.23963996,0.359003929,-0.2855916,0.199069894,-0.066271326,-0.132979468,0.088633863,-0.379625242,0.56426919,-0.094214785,0.070000316,,,
0.20966451,65.65611739,0.118332994,1.30595615,0.368141723,-0.269908464,0.211946303,-0.062850827,-0.114792776,0.085069419,-0.440621287,0.297111998,-0.015701047,0.082881605,,,
0.115676568,66.03771901,0.121664742,1.039477819,0.348995121,-0.228563416,0.215733571,-0.071013391,-0.103052604,0.096830146,-0.296350578,0.417504555,-0.0332394,0.075832393,,,
0.137461736,74.62950641,0.139039139,1.022202504,0.343938458,-0.222813206,0.202443299,-0.067037011,-0.100095305,0.096546409,-0.286761026,0.401880661,-0.060560889,0.058246061,,,
0.129594281,62.47405041,0.14073705,0.866840899,0.395604175,-0.260795918,0.195638376,-0.052472876,-0.122350718,0.099335804,-0.418888876,0.260850419,-0.02856809,0.087305979,,,
0.175023344,49.58698171,0.128149123,1.018633598,0.376172812,-0.313316607,0.185198457,-0.061330231,-0.135965676,0.089362308,-0.341470619,0.538787952,-0.009443482,0.07116434,,,
0.349978807,64.39528894,0.125667292,1.149519825,0.419749295,-0.340509775,0.209741596,-0.061860462,-0.126878929,0.121806258,-0.308955121,0.538670936,0.002991789,0.08282091,,,
0.166189689,82.95309667,0.138256184,1.570710966,0.385660416,-0.336169691,0.206340296,-0.036035859,-0.108055472,0.110665506,-0.360386372,0.590792342,-0.055399243,0.095089632,,,
0.437706077,46.68202109,0.121534926,0.977340285,0.388612572,-0.358783773,0.201111863,-0.048628886,-0.101230638,0.109647661,-0.310021545,0.264068795,-0.053291285,0.076684954,,,
0.527886192,69.21131171,0.138664012,1.37587248,0.436506298,-0.395586942,0.200009826,-0.049703293,-0.126995608,0.108551022,-0.35306731,0.321605382,-0.049724587,0.056992993,,,
0.0319138,45.52424125,0.136207242,0.837621958,0.402196217,-0.42432354,0.201361066,-0.048407938,-0.12261148,0.113779816,-0.278204845,0.320283276,-0.043483293,0.082887372,,,
0.062609429,20.28299913,0.132301382,1.149216025,0.361310606,-0.441569427,0.22507864,-0.036041624,-0.145147769,0.121774651,-0.320569868,0.510484426,-0.039842067,0.066142291,,,
0.260280063,86.48212973,0.146970715,1.146064234,0.387090134,-0.520225106,0.237568182,-0.045553534,-0.134039955,0.103203177,-0.344545272,0.708642055,-0.049514143,0.063817063,,,
0.666580707,46.68451553,0.142191417,1.098547556,0.402472338,-0.501932606,0.247149141,-0.05555282,-0.112699665,0.090279236,-0.302884755,0.531005316,0.044190914,0.081290383,,,
0.115173434,95.99145141,0.14208338,1.006678244,0.379217208,-0.504612787,0.260745115,-0.053107421,-0.097956524,0.110883924,-0.288789128,0.492186383,0.00690691,0.100009255,,,
0.317537743,54.36116973,0.144741331,1.290629045,0.36293846,-0.489277966,0.271458798,-0.072752811,-0.083097391,0.08174898,-0.358802207,0.398572587,-0.083582902,0.115952698,,,
0.215190733,50.30893512,0.138553698,1.209719745,0.362450808,-0.46639308,0.262994003,-0.058298286,-0.095887805,0.082073821,-0.334973107,0.216570023,-0.065824492,0.101543328,,,
0.527939065,67.52760063,0.140265923,0.809328684,0.356096535,-0.538171609,0.263789794,-0.06795572,-0.117939921,0.1145515,-0.356032269,0.244669504,-0.065566276,0.058435669,,,
0.291936249,49.24443356,0.131278474,1.29518591,0.374807789,-0.532681715,0.263487446,-0.062574393,-0.140299552,0.119885668,-0.279907882,0.386964102,-0.045897715,0.070865801,,,
0.138499758,60.53775234,0.132841408,1.35823054,0.369060823,-0.562274683,0.253093387,-0.068515887,-0.133072502,0.101130463,-0.359333141,0.373176504,-0.048528003,0.087070176,,,
0.338770306,54.82014802,0.149830484,1.448697012,0.381248918,-0.602955089,0.260760753,-0.034524955,-0.139264422,0.112971624,-0.314873541,0.658693059,-0.117642604,0.085427602,,,
0.211715311,73.58866222,0.126367385,1.316040571,0.434127769,-0.633265611,0.289774648,-0.055299378,-0.159878593,0.116585847,-0.311544875,0.451124879,-0.071209431,0.079751771,,,
0.303368321,50.8334216,0.142632504,1.426651017,0.361020494,-0.601011966,0.299452655,-0.075504217,-0.143690464,0.101439642,-0.319451771,0.435147147,-0.029734873,0.047764905,,,
0.180542892,59.91316497,0.124738605,0.938669642,0.399323879,-0.655375795,0.275838266,-0.044495292,-0.157092602,0.121555958,-0.383274375,0.478813368,-0.02814057,0.047392768,,,
0.403175109,106.3823897,0.113297991,1.232309968,0.384360504,-0.661576367,0.30022821,-0.057934539,-0.151610657,0.103432938,-0.386045088,0.413511084,-0.093733418,0.070371823,,,
0.250557502,29.86231373,0.13280032,1.251709446,0.394966057,-0.645189004,0.315636155,-0.059405299,-0.148058201,0.127861313,-0.341032342,0.513003689,-0.122850305,0.049252698,,,
0.174500794,90.67103523,0.131143238,1.233305856,0.364073267,-0.677695561,0.288565128,-0.06634517,-0.164481692,0.124714898,-0.391800635,0.451953757,-0.020555918,0.070414896,,,
0.179123984,69.39151518,0.133369527,1.017333177,0.394579255,-0.629798806,0.272624838,-0.056470165,-0.160269587,0.126786975,-0.440604193,0.407117737,-0.068645512,0.068708902,,,
0.693470231,34.23034269,0.144645963,1.145053732,0.399147089,-0.653870934,0.239433665,-0.063406585,-0.161400333,0.111854568,-0.30622264,0.530366258,-0.118636159,0.023948869,,,
0.844903011,48.60709195,0.160534087,1.164404525,0.419054038,-0.645971075,0.26216656,-0.067059537,-0.157294581,0.115581093,-0.37901586,0.416713839,-0.073915983,0.047970743,,,
0.112654604,44.44579563,0.170406437,1.209064727,0.384437203,-0.625244321,0.253141503,-0.060538805,-0.150299282,0.106935934,-0.332485636,0.524853786,-0.090246268,0.055477605,,,
0.030112169,34.14100091,0.15016976,0.948894676,0.355705797,-0.603699553,0.26234052,-0.082833218,-0.120561064,0.118287946,-0.351831117,0.395177377,-0.087605658,0.093114696,,,
0.091878251,53.21419417,0.162284198,0.917471298,0.386779932,-0.583306171,0.246027714,-0.06448583,-0.138510408,0.140887498,-0.337616687,0.751312064,-0.048006697,0.058153944,,,
0.195053647,90.86675295,0.167443855,1.002062386,0.395858196,-0.622811321,0.237918544,-0.076171717,-0.121619078,0.122490394,-0.260915678,0.637607972,-0.0647909,0.066325393,,,
0.157157039,39.93058712,0.164770999,1.5012977,0.365308337,-0.585374766,0.262134483,-0.071065187,-0.134703133,0.111702922,-0.301243504,0.553251119,-0.052683696,0.066984019,,,
0.284515994,91.34200554,0.164474013,1.166912376,0.389542359,-0.579028612,0.303361466,-0.051836356,-0.132651473,0.114998841,-0.310577369,0.658625019,-0.115536837,0.094693504,,,
0.546682937,66.82785854,0.142385578,1.102436244,0.413181258,-0.548863805,0.292740197,-0.069810957,-0.13093492,0.124488615,-0.258732215,0.510047285,-0.089357903,0.078565907,,,
0.166925284,33.31930552,0.123693507,0.945418033,0.379632951,-0.618846175,0.281187178,-0.06994183,-0.120379068,0.113294089,-0.28715155,0.302253283,-0.07457337,0.062403133,,,
0.293514042,42.40706797,0.122790577,1.157618814,0.393629379,-0.611107806,0.289531511,-0.06980114,-0.117177301,0.131771972,-0.30254985,0.569626371,-0.086531351,0.092601973,,,
0.32349048,61.15563289,0.133483489,1.205655954,0.38031285,-0.590601169,0.295279563,-0.076844456,-0.123144966,0.115187085,-0.324164715,0.43827806,-0.078185791,0.081291498,,,
0.131462795,37.32186621,0.119089048,1.230299991,0.384417774,-0.601089131,0.312988048,-0.046424674,-0.099129917,0.095135637,-0.312706973,0.577255213,-0.104793185,0.086507419,,,
0.146237431,62.39548117,0.100902705,1.220088297,0.385289381,-0.607418678,0.295208181,-0.059033185,-0.076891843,0.087002403,-0.284590833,0.583148923,-0.046697047,0.087339196,,,
0.265433296,47.70242325,0.090013342,1.258450181,0.39033822,-0.584544264,0.294450393,-0.072233692,-0.093771562,0.087409826,-0.417499202,0.430744297,-0.081314856,0.099191707,,,
0.045213516,57.33296175,0.08258543,1.242064209,0.341569228,-0.573644939,0.289066154,-0.06147856,-0.105898645,0.095174525,-0.270624065,0.44568344,-0.076741781,0.067142714,,,
0.604239355,35.58159499,0.103874672,1.24467848,0.359081782,-0.561317317,0.311682294,-0.053254669,-0.112585689,0.110178865,-0.309358484,0.519007143,-0.112799676,0.076387344,,,
0.383580093,56.49086057,0.086170444,1.287036876,0.36375197,-0.523493877,0.298921971,-0.036366647,-0.119553718,0.125757322,-0.261296113,0.523794139,-0.084964982,0.054218948,,,
0.426459341,72.15233522,0.090663238,1.439056625,0.366722837,-0.551706049,0.291291893,-0.054150528,-0.138004295,0.12209552,-0.301908889,0.567752324,-0.086487413,0.06322179,,,
0.178379554,77.71197476,0.089350391,1.186271442,0.337583651,-0.538547465,0.272894308,-0.067273677,-0.105572409,0.110983623,-0.316572311,0.334039705,-0.038816731,0.076055363,,,
0.311127531,33.17003008,0.101073898,1.357098176,0.358929278,-0.56634638,0.292158575,-0.061610862,-0.117760506,0.111608614,-0.354223523,0.549874707,0.022026565,0.075745693,,,
0.48393196,47.67232031,0.10266841,1.654230572,0.411869373,-0.58562069,0.292794411,-0.065620684,-0.104085949,0.133400343,-0.32046302,0.464587731,0.035028379,0.079207067,,,
0.532503813,63.95287557,0.101510555,1.302256163,0.362806686,-0.577505034,0.286594911,-0.055961724,-0.13026088,0.12067541,-0.314131532,0.364085462,-0.061214948,0.070514381,,,
0.507084673,137.0645328,0.117940817,1.19164217,0.344220825,-0.557922758,0.305775884,-0.059593897,-0.134463027,0.123387223,-0.305018961,0.645097054,-0.053340928,0.10098007,,,
0.168773338,104.3619984,0.128060063,1.344457026,0.390991741,-0.567763184,0.310404211,-0.052407203,-0.147363841,0.106585748,-0.329100762,0.674650308,0.005888624,0.078029219,,,
0.352330379,46.54746222,0.152008853,1.527340568,0.35667245,-0.568879718,0.319236899,-0.078112602,-0.130536169,0.094786961,-0.408986452,0.510090191,-0.05541342,0.056365288,,,
0.414740689,44.87214647,0.153822289,1.416537827,0.343751688,-0.552791942,0.301678431,-0.085718938,-0.129183021,0.092234964,-0.424343863,0.276520527,-0.043799826,0.060556633,,,
0.036155941,73.20299978,0.129513786,1.551007882,0.352786009,-0.491929415,0.323289736,-0.070543807,-0.134504533,0.101111331,-0.412387296,0.468218763,-0.051856159,0.040651973,,,
0.326356609,54.99762934,0.112009954,0.91412337,0.361355904,-0.492114807,0.336391009,-0.056722184,-0.131005177,0.099686044,-0.312424343,0.274306154,-0.075100153,0.03931406,,,
0.468439537,68.29353688,0.12293993,1.195572482,0.386250042,-0.508696119,0.334231565,-0.061724772,-0.113565996,0.101492362,-0.384328792,0.395030564,-0.092313345,0.077485259,,,
0.37514329,33.56474208,0.135827603,1.209497612,0.358677105,-0.456281874,0.327440368,-0.044203298,-0.096129163,0.075332057,-0.354643481,0.492189225,-0.0504361,0.0832341,,,
0.505582592,66.24959306,0.128468718,1.064282066,0.373441198,-0.453032124,0.325720975,-0.055811743,-0.097079846,0.115285293,-0.328048871,0.511030753,-0.03403838,0.076233514,,,
0.050148467,34.36008733,0.144694663,0.959590972,0.427695638,-0.441962709,0.358288442,-0.050809467,-0.095743874,0.094342127,-0.350777152,0.370610628,-0.072503199,0.126491846,,,
0.477207023,83.86898878,0.151497149,1.006519804,0.398135663,-0.408805431,0.335836326,-0.04555725,-0.097639831,0.079930354,-0.425859311,0.52708534,-0.03763431,0.076108601,,,
0.45283425,27.33738349,0.146684209,1.014019621,0.379705782,-0.426060683,0.359747403,-0.060430205,-0.113042485,0.109741643,-0.372660456,0.203259418,-0.002833615,0.090750579,,,
0.188203088,61.55910701,0.146062702,0.741849643,0.364188837,-0.42795322,0.369927995,-0.047529432,-0.126071763,0.102105513,-0.342229293,0.531870217,-0.013575612,0.084806985,,,
0.104808697,65.30155642,0.146873652,1.178383053,0.374256825,-0.479243382,0.371142435,-0.066873698,-0.100355249,0.081054771,-0.324783401,0.378635946,0.008825344,0.106847151,,,
0.206223641,88.91977291,0.160112701,1.127730751,0.38576166,-0.505754,0.359002227,-0.058692434,-0.126760599,0.092943399,-0.447336214,0.450410694,-0.043806588,0.082803059,,,
0.090143317,80.00037587,0.164742935,1.061889855,0.386105708,-0.482160663,0.369527272,-0.061565783,-0.130651588,0.086716756,-0.460204582,0.297346116,-0.054652943,0.053275221,,,
0.216389492,77.87272628,0.160311023,1.318011226,0.391237484,-0.534080235,0.352896984,-0.063096278,-0.167522966,0.090272943,-0.418528554,0.60391367,-0.095269636,0.034252187,,,
0.254831169,77.85402722,0.150832001,1.299614772,0.408358396,-0.551487836,0.369637166,-0.061232572,-0.140258437,0.099714984,-0.370179901,0.406410711,-0.048840313,0.028296547,,,
0.113989495,56.80264603,0.163994006,1.494566568,0.448323491,-0.544246329,0.384594161,-0.062839019,-0.146576117,0.078198457,-0.317578816,0.396694465,-0.082229122,0.052573243,,,
0.634443615,52.84266026,0.16941084,1.349671222,0.395690816,-0.600381758,0.390284678,-0.063011992,-0.104324358,0.11947829,-0.307463057,0.443132023,-0.080527164,0.05398535,,,
0.270830139,67.46631207,0.161957981,1.32015718,0.361705685,-0.624233349,0.378779627,-0.077387168,-0.113973284,0.123932415,-0.365717327,0.431824184,-0.061117195,0.087808716,,,
0.559202452,47.99760175,0.158784307,1.129008204,0.390910344,-0.623729479,0.366304905,-0.074276453,-0.117827053,0.099816783,-0.378034038,0.629264179,-0.071894527,0.078087259,,,
0.195488748,106.9966316,0.148057325,1.492415037,0.406335665,-0.64909327,0.391370958,-0.074175883,-0.119307657,0.104612894,-0.371496573,0.591181749,-0.105171605,0.113299405,,,
0.011704601,58.609163,0.149381882,1.162422704,0.355396713,-0.646476984,0.365136534,-0.068491764,-0.100231628,0.106759757,-0.403051231,0.557672478,-0.06390727,0.103831616,,,
0.327374211,55.6619268,0.151242761,0.953038133,0.35052846,-0.609692537,0.346764953,-0.068714117,-0.111755122,0.124906093,-0.309837439,0.365508597,-0.123628808,0.115479356,,,
0.217314701,43.58653856,0.146213257,0.892445813,0.374283829,-0.638854382,0.322749392,-0.067077373,-0.088606034,0.118310063,-0.345032727,0.513252797,-0.068046058,0.078248679,,,
0.343387466,65.60457052,0.148827658,1.169686674,0.386009224,-0.6352558,0.300788112,-0.062470015,-0.095441441,0.090317737,-0.450278841,0.356539021,-0.112042276,0.096784779,,,
0.239553349,53.86368116,0.146361036,1.15027624,0.383845003,-0.652991181,0.297071252,-0.06536586,-0.112383991,0.104589194,-0.374589056,0.573111599,-0.130971391,0.085141929,,,
0.150530076,54.8763121,0.1424788,0.846155262,0.368306529,-0.663266495,0.291163244,-0.06627771,-0.107141934,0.119579731,-0.356000715,0.499940956,-0.035383914,0.065136696,,,
0.337091824,36.49742679,0.128168278,1.130485641,0.395413575,-0.689732538,0.287545745,-0.066750875,-0.116441179,0.117764372,-0.337842309,0.440515445,-0.05187349,0.077152932,,,
0.305927166,76.81733508,0.144797753,1.174975357,0.416575485,-0.665362225,0.282777015,-0.061721438,-0.14210761,0.113451829,-0.382881203,0.558599782,-0.079424386,0.088588035,,,
0.282379985,42.98103307,0.151185073,1.125236162,0.397309647,-0.617875469,0.266823787,-0.074193944,-0.152124955,0.124538251,-0.369881386,0.52959841,-0.066815575,0.093035846,,,
0.554411183,74.61762874,0.142151735,1.339397298,0.347516901,-0.61861273,0.292296464,-0.079582369,-0.143880692,0.127763313,-0.28201337,0.369392745,-0.02986545,0.083130035,,,
0.104081526,35.0044822,0.138120045,1.485109753,0.396188503,-0.599054563,0.279513608,-0.064519038,-0.146133842,0.114300692,-0.354506453,0.452121947,-0.069376653,0.082166659,,,
0.241883035,50.01102117,0.154334801,1.030914423,0.409576197,-0.585663615,0.290465634,-0.086202362,-0.122677612,0.116747487,-0.363673683,0.123319686,-0.098305937,0.059749647,,,
0.212224504,33.01182516,0.163036041,1.675598272,0.351984887,-0.602148587,0.306120951,-0.08520343,-0.119977209,0.114626629,-0.322707779,0.41789948,-0.120208616,0.044409099,,,
0.055793887,61.78614381,0.173661079,1.734025284,0.341953925,-0.590840617,0.278771936,-0.082024573,-0.132314413,0.112053333,-0.38386225,0.356913639,-0.060174274,0.097875257,,,
0.123002696,33.6830994,0.165729154,1.359694605,0.388153934,-0.642065756,0.274015993,-0.073024854,-0.122480518,0.123485248,-0.401084148,0.379348711,-0.027819621,0.066516587,,,
0.353883692,56.04764567,0.140303517,1.24371978,0.420919674,-0.606197856,0.273550817,-0.067689325,-0.12062545,0.129525921,-0.31869691,0.292316514,-0.086745978,0.097558369,,,
0.271429734,99.8463026,0.11200677,1.316879735,0.430816914,-0.587983161,0.273080545,-0.076092046,-0.146460879,0.141800906,-0.359621645,0.421769823,-0.083435919,0.121398686,,,
0.747360481,72.07027185,0.103886071,1.670776626,0.378483349,-0.613722293,0.308089986,-0.073627087,-0.14261224,0.147241491,-0.339242968,0.628691435,-0.091224775,0.110035917,,,
0.538565485,45.79993696,0.09963515,1.516383226,0.395451351,-0.690452982,0.287497167,-0.067680634,-0.134713142,0.156032774,-0.320875672,0.415681206,-0.129513525,0.08555081,,,
0.27470558,75.8225081,0.10233388,1.779886876,0.383131143,-0.693838205,0.268049387,-0.079074771,-0.143140305,0.143795615,-0.253026872,0.472788954,-0.073062388,0.095827445,,,
0.022287181,58.31435254,0.094732358,0.911714929,0.407893379,-0.732644532,0.284466657,-0.066096414,-0.127849793,0.156086701,-0.292552575,0.346225931,-0.006346924,0.096347392,,,
0.437482663,57.45887883,0.085250382,0.820448366,0.374824855,-0.750097577,0.286005333,-0.080503934,-0.120262885,0.115175206,-0.327317865,0.224090907,-0.01991481,0.081112655,,,
0.337265306,59.96203027,0.089843368,0.961622048,0.412100413,-0.700132976,0.315081656,-0.070713522,-0.139050112,0.106824852,-0.288863431,0.484291068,-0.018779392,0.091503476,,,
0.437176969,61.75530815,0.094056619,1.14663892,0.447732899,-0.750708452,0.31788316,-0.057135367,-0.101154816,0.104771195,-0.348816479,0.448846418,-0.017532136,0.110815088,,,
0.24238917,83.67296496,0.0788218,1.249379294,0.40454144,-0.720544509,0.352776629,-0.066971826,-0.086516306,0.09216417,-0.272617486,0.136874148,-0.025182028,0.096877919,,,
0.043523665,123.3920545,0.078188542,1.103653788,0.372766596,-0.765542328,0.366131938,-0.064787625,-0.097818935,0.079971183,-0.240052524,0.318402263,-0.11752068,0.079171868,,,
0.250335003,49.75133524,0.080211046,0.93601599,0.385254508,-0.809766166,0.367267487,-0.044582172,-0.126421423,0.097838135,-0.376743194,0.317152335,-0.101891675,0.066125342,,,
0.449071437,43.97237115,0.080084595,0.966794193,0.392734412,-0.854753463,0.370091028,-0.058001352,-0.126401529,0.091325361,-0.288149503,0.368169193,-0.102136732,0.06870501,,,
0.450813604,76.53099339,0.104290351,0.842571258,0.379673076,-0.843014298,0.364456111,-0.064326799,-0.133300538,0.090506742,-0.345546379,0.106630584,-0.092792911,0.081883493,,,
0.311611401,41.38734866,0.107216105,1.246776899,0.351198276,-0.811160794,0.346434967,-0.066471456,-0.116561841,0.108662874,-0.402333767,0.456870995,-0.050671098,0.066154216,,,
0.23633865,112.9078599,0.107679953,1.308365303,0.367656942,-0.802321195,0.323148314,-0.058081373,-0.108373943,0.109798947,-0.369501961,0.321161862,-0.09268583,0.100831047,,,
0.3891672,45.75752501,0.109890937,1.585045088,0.357740916,-0.792664294,0.322135806,-0.066535029,-0.104912096,0.103414128,-0.306472216,0.395018259,-0.049158294,0.080577038,,,
0.069813336,95.38730404,0.113308983,1.780274236,0.375874305,-0.751821129,0.309593395,-0.063288746,-0.077297026,0.072214541,-0.294622072,0.506152414,-0.060504594,0.11890895,,,
0.180827669,41.18764224,0.120704054,1.495295422,0.357253752,-0.716047804,0.299047088,-0.047542435,-0.087072562,0.107682375,-0.332536937,0.58400976,-0.058735299,0.083987136,,,
0.116723416,62.20623625,0.125970399,1.073824999,0.364151808,-0.759700725,0.325411179,-0.049975321,-0.121982702,0.111124165,-0.346181578,0.424071184,-0.104595344,0.100081878,,,
0.491642665,64.68907541,0.121045771,1.149169052,0.381379845,-0.78131203,0.295292933,-0.04616592,-0.111123533,0.134826201,-0.262060804,0.516816546,-0.098144634,0.114061542,,,
0.623850127,62.25034865,0.106263793,1.109267609,0.4140007,-0.819001653,0.28699018,-0.049582128,-0.117253309,0.132118357,-0.312863186,0.477570045,-0.039336875,0.116540928,,,
0.232255424,46.77107896,0.110450633,1.247039643,0.377913533,-0.819147992,0.264592846,-0.050955282,-0.123112321,0.135629408,-0.262430144,0.354332256,-0.068024238,0.085782507,,,
0.369596283,52.02018367,0.101949783,0.727742951,0.386638294,-0.823337612,0.268232128,-0.067763794,-0.130786643,0.124542265,-0.31985462,0.435648887,-0.026385284,0.085130488,,,
0.194596095,86.42362128,0.099986177,0.970610371,0.349447286,-0.827165015,0.273051243,-0.055542745,-0.135281145,0.107210276,-0.352917512,0.390309911,-0.046347152,0.061047494,,,
0.401744128,36.65513171,0.108197126,0.975478613,0.360171961,-0.841125696,0.28154506,-0.062372791,-0.128838259,0.118999441,-0.303969113,0.365237606,-0.051670119,0.093889384,,,
0.341504539,66.14211691,0.098735463,0.725063675,0.353459922,-0.809250795,0.278240968,-0.064967743,-0.113397298,0.120986144,-0.321367723,0.349903227,-0.121248906,0.08152096,,,
0.352996902,108.4982883,0.098803833,0.942705599,0.370452338,-0.804328731,0.293762122,-0.077787324,-0.108373709,0.125765151,-0.325695909,0.66283225,-0.089169992,0.095561898,,,
0.521070387,51.30438782,0.117687497,1.063360781,0.353380782,-0.745204995,0.296460282,-0.068625928,-0.125771699,0.127752369,-0.335926757,0.480805664,-0.097894023,0.112094091,,,
0.185205752,58.1249299,0.094372008,1.665121223,0.383155528,-0.76056749,0.261418903,-0.07161798,-0.121461157,0.122043212,-0.278712973,0.377236559,-0.099338613,0.116490033,,,
0.06741352,69.18815037,0.101798501,1.313913234,0.389069182,-0.75370047,0.260754049,-0.075130999,-0.125464741,0.111991708,-0.285500149,0.313418558,-0.081163565,0.086490464,,,
0.328831999,77.71379301,0.133464074,1.277070298,0.41528004,-0.787588547,0.292067467,-0.060149172,-0.121511291,0.128198381,-0.327421318,0.360616794,-0.055361945,0.114363368,,,
0.199310723,32.56139915,0.126784989,1.353559824,0.406407544,-0.803076922,0.293920137,-0.07305723,-0.094096933,0.098292648,-0.419723637,0.486070784,-0.059529792,0.088610874,,,
0.447426817,57.11667367,0.139495791,1.309947725,0.426875958,-0.812811327,0.267289189,-0.075540736,-0.126864605,0.093822039,-0.354143467,0.49311378,-0.036902983,0.072169865,,,
0.448900363,54.50548837,0.141017658,1.241829723,0.357611931,-0.799914631,0.279843399,-0.077401535,-0.120963155,0.089024758,-0.366378308,0.545770372,-0.102490424,0.105482467,,,
0.174776191,91.18898067,0.135048027,1.382553052,0.419932456,-0.819255219,0.285364939,-0.06989982,-0.115105019,0.07438978,-0.403565079,0.24618472,-0.069977602,0.109999152,,,
0.192939619,26.06741565,0.139475548,1.046239091,0.385648892,-0.768382495,0.287792708,-0.062583382,-0.127799875,0.097121844,-0.375316892,0.359819011,-0.092723675,0.070942652,,,
0.041503806,100.9994079,0.136963619,1.221036433,0.424665992,-0.772443999,0.253228756,-0.068945721,-0.120519738,0.078922879,-0.32698757,0.438614586,-0.085065151,0.070415254,,,
0.506295366,60.12688635,0.143821253,1.262318707,0.37792299,-0.817326899,0.256799209,-0.065661913,-0.110454215,0.073616635,-0.404661667,0.168156787,-0.103241789,0.082540341,,,
0.387661342,50.8010656,0.140236325,1.17670422,0.423570299,-0.797380473,0.245961144,-0.06460398,-0.12423491,0.073355544,-0.344774064,0.179559833,-0.094414555,0.097596564,,,
0.336626292,69.21574196,0.140720074,1.216898377,0.388677218,-0.803517587,0.228466889,-0.040343245,-0.142069762,0.087921745,-0.299310954,0.379439325,-0.110308445,0.060481485,,,
0.157634953,45.67413291,0.128888012,1.461391379,0.381380452,-0.796866815,0.24668682,-0.063536415,-0.122334994,0.105891358,-0.342721892,0.498310002,-0.089004958,0.064932359,,,
0.422991465,39.20599233,0.137613384,1.269351367,0.364927503,-0.796921004,0.233748421,-0.053673369,-0.13188136,0.102859374,-0.31059923,0.392730687,-0.118924598,0.090434092,,,
